ProductCode,Product Description,Brand,Range,Sub Range,Cabinet Layout,Door or Drawer Configuration,No of Doors or Drawers,Family,Cabinet Edge,Mounting,Basin Included,No of Bowls,Bowl Configuration,Benchtop Material,Benchtop Colour,Cabinet Material,Cabinet Colour,ProductHandleType (values),Handle Colour Category,Handle Colour Finish,Width Precise (mm),Width Category (mm),Exclude
27565,Kado Neue Fluted Single Curve All Door 1650mm Wall Hung Vanity Right Hand Basin 50mm Durasein Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Single Curve Wall Hung Vanity,Single Curve,Wall,No,Single,Right Hand,Durasein,Arctic White;Blossoming;Iceberg;Nimbus;Pepper Mill;Sakal;Terra Italia;Winter Woods,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1663,1650,
27578,Kado Neue Fluted Single Curve All Door 1650mm Wall Hung Vanity Right Hand Basin 90mm Durasein Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Single Curve Wall Hung Vanity,Single Curve,Wall,No,Single,Right Hand,Durasein,Arctic White;Blossoming;Iceberg;Nimbus;Pepper Mill;Sakal;Terra Italia;Winter Woods,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1663,1650,
27713,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Centre Basin 12mm Durasein Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Centre,Durasein,Arctic White;Blossoming;Iceberg;Nimbus;Pepper Mill;Sakal;Terra Italia;Winter Woods,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27714,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Centre Basin 20mm Caesarstone Mineral Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Centre,Caesarstone,Arabetto;Attera Blanca;Bianco Drift;Black Tempal;Brillianza;Cloudburst Concrete;Cosmopolitan White;Frosty Carrina;Intense White;Organic White;Pure White;Symphony Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27712,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Centre Basin 20mm Cherry Pie Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Centre,Cherry Pie,Alabaster;Bright White;Frost;Grey Travertine;Carrera;Mont Blanc;Michelangelo;Calacatta;Leonardo;Tuscan Travertine;Tundra Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27753,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Centre Basin 50mm Caesarstone Mineral Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Centre,Caesarstone,Arabetto;Attera Blanca;Bianco Drift;Black Tempal;Brillianza;Cloudburst Concrete;Cosmopolitan White;Frosty Carrina;Intense White;Organic White;Pure White;Symphony Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27751,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Centre Basin 50mm Cherry Pie Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Centre,Cherry Pie,Alabaster;Bright White;Frost;Grey Travertine;Carrera;Mont Blanc;Michelangelo;Calacatta;Leonardo;Tuscan Travertine;Tundra Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27752,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Centre Basin 50mm Durasein Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Centre,Durasein,Arctic White;Blossoming;Iceberg;Nimbus;Pepper Mill;Sakal;Terra Italia;Winter Woods,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27792,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Centre Basin 90mm Caesarstone Mineral Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Centre,Caesarstone,Arabetto;Attera Blanca;Bianco Drift;Black Tempal;Brillianza;Cloudburst Concrete;Cosmopolitan White;Frosty Carrina;Intense White;Organic White;Pure White;Symphony Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27790,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Centre Basin 90mm Cherry Pie Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Centre,Cherry Pie,Alabaster;Bright White;Frost;Grey Travertine;Carrera;Mont Blanc;Michelangelo;Calacatta;Leonardo;Tuscan Travertine;Tundra Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27791,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Centre Basin 90mm Durasein Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Centre,Durasein,Arctic White;Blossoming;Iceberg;Nimbus;Pepper Mill;Sakal;Terra Italia;Winter Woods,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27722,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Double Basin 12mm Durasein Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Double,Double,Durasein,Arctic White;Blossoming;Iceberg;Nimbus;Pepper Mill;Sakal;Terra Italia;Winter Woods,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27723,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Double Basin 20mm Caesarstone Mineral Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Double,Double,Caesarstone,Arabetto;Attera Blanca;Bianco Drift;Black Tempal;Brillianza;Cloudburst Concrete;Cosmopolitan White;Frosty Carrina;Intense White;Organic White;Pure White;Symphony Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27721,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Double Basin 20mm Cherry Pie Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Double,Double,Cherry Pie,Alabaster;Bright White;Frost;Grey Travertine;Carrera;Mont Blanc;Michelangelo;Calacatta;Leonardo;Tuscan Travertine;Tundra Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27762,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Double Basin 50mm Caesarstone Mineral Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Double,Double,Caesarstone,Arabetto;Attera Blanca;Bianco Drift;Black Tempal;Brillianza;Cloudburst Concrete;Cosmopolitan White;Frosty Carrina;Intense White;Organic White;Pure White;Symphony Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27760,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Double Basin 50mm Cherry Pie Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Double,Double,Cherry Pie,Alabaster;Bright White;Frost;Grey Travertine;Carrera;Mont Blanc;Michelangelo;Calacatta;Leonardo;Tuscan Travertine;Tundra Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27761,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Double Basin 50mm Durasein Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Double,Double,Durasein,Arctic White;Blossoming;Iceberg;Nimbus;Pepper Mill;Sakal;Terra Italia;Winter Woods,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27801,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Double Basin 90mm Caesarstone Mineral Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Double,Double,Caesarstone,Arabetto;Attera Blanca;Bianco Drift;Black Tempal;Brillianza;Cloudburst Concrete;Cosmopolitan White;Frosty Carrina;Intense White;Organic White;Pure White;Symphony Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27799,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Double Basin 90mm Cherry Pie Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Double,Double,Cherry Pie,Alabaster;Bright White;Frost;Grey Travertine;Carrera;Mont Blanc;Michelangelo;Calacatta;Leonardo;Tuscan Travertine;Tundra Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27800,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Double Basin 90mm Durasein Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Double,Double,Durasein,Arctic White;Blossoming;Iceberg;Nimbus;Pepper Mill;Sakal;Terra Italia;Winter Woods,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27716,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Left Hand Basin 12mm Durasein Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Left Hand,Durasein,Arctic White;Blossoming;Iceberg;Nimbus;Pepper Mill;Sakal;Terra Italia;Winter Woods,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27717,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Left Hand Basin 20mm Caesarstone Mineral Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Left Hand,Caesarstone,Arabetto;Attera Blanca;Bianco Drift;Black Tempal;Brillianza;Cloudburst Concrete;Cosmopolitan White;Frosty Carrina;Intense White;Organic White;Pure White;Symphony Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27715,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Left Hand Basin 20mm Cherry Pie Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Left Hand,Cherry Pie,Alabaster;Bright White;Frost;Grey Travertine;Carrera;Mont Blanc;Michelangelo;Calacatta;Leonardo;Tuscan Travertine;Tundra Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27756,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Left Hand Basin 50mm Caesarstone Mineral Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Left Hand,Caesarstone,Arabetto;Attera Blanca;Bianco Drift;Black Tempal;Brillianza;Cloudburst Concrete;Cosmopolitan White;Frosty Carrina;Intense White;Organic White;Pure White;Symphony Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27754,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Left Hand Basin 50mm Cherry Pie Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Left Hand,Cherry Pie,Alabaster;Bright White;Frost;Grey Travertine;Carrera;Mont Blanc;Michelangelo;Calacatta;Leonardo;Tuscan Travertine;Tundra Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27755,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Left Hand Basin 50mm Durasein Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Left Hand,Durasein,Arctic White;Blossoming;Iceberg;Nimbus;Pepper Mill;Sakal;Terra Italia;Winter Woods,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27795,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Left Hand Basin 90mm Caesarstone Mineral Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Left Hand,Caesarstone,Arabetto;Attera Blanca;Bianco Drift;Black Tempal;Brillianza;Cloudburst Concrete;Cosmopolitan White;Frosty Carrina;Intense White;Organic White;Pure White;Symphony Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27793,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Left Hand Basin 90mm Cherry Pie Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Left Hand,Cherry Pie,Alabaster;Bright White;Frost;Grey Travertine;Carrera;Mont Blanc;Michelangelo;Calacatta;Leonardo;Tuscan Travertine;Tundra Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27794,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Left Hand Basin 90mm Durasein Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Left Hand,Durasein,Arctic White;Blossoming;Iceberg;Nimbus;Pepper Mill;Sakal;Terra Italia;Winter Woods,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27719,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Right Hand Basin 12mm Durasein Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Right Hand,Durasein,Arctic White;Blossoming;Iceberg;Nimbus;Pepper Mill;Sakal;Terra Italia;Winter Woods,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27720,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Right Hand Basin 20mm Caesarstone Mineral Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Right Hand,Caesarstone,Arabetto;Attera Blanca;Bianco Drift;Black Tempal;Brillianza;Cloudburst Concrete;Cosmopolitan White;Frosty Carrina;Intense White;Organic White;Pure White;Symphony Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27718,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Right Hand Basin 20mm Cherry Pie Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Right Hand,Cherry Pie,Alabaster;Bright White;Frost;Grey Travertine;Carrera;Mont Blanc;Michelangelo;Calacatta;Leonardo;Tuscan Travertine;Tundra Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27759,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Right Hand Basin 50mm Caesarstone Mineral Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Right Hand,Caesarstone,Arabetto;Attera Blanca;Bianco Drift;Black Tempal;Brillianza;Cloudburst Concrete;Cosmopolitan White;Frosty Carrina;Intense White;Organic White;Pure White;Symphony Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27757,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Right Hand Basin 50mm Cherry Pie Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Right Hand,Cherry Pie,Alabaster;Bright White;Frost;Grey Travertine;Carrera;Mont Blanc;Michelangelo;Calacatta;Leonardo;Tuscan Travertine;Tundra Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27758,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Right Hand Basin 50mm Durasein Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Right Hand,Durasein,Arctic White;Blossoming;Iceberg;Nimbus;Pepper Mill;Sakal;Terra Italia;Winter Woods,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27798,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Right Hand Basin 90mm Caesarstone Mineral Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Right Hand,Caesarstone,Arabetto;Attera Blanca;Bianco Drift;Black Tempal;Brillianza;Cloudburst Concrete;Cosmopolitan White;Frosty Carrina;Intense White;Organic White;Pure White;Symphony Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27796,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Right Hand Basin 90mm Cherry Pie Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Right Hand,Cherry Pie,Alabaster;Bright White;Frost;Grey Travertine;Carrera;Mont Blanc;Michelangelo;Calacatta;Leonardo;Tuscan Travertine;Tundra Grey,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27797,Kado Neue Fluted Square All Door 1500mm Wall Hung Vanity Right Hand Basin 90mm Durasein Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Right Hand,Durasein,Arctic White;Blossoming;Iceberg;Nimbus;Pepper Mill;Sakal;Terra Italia;Winter Woods,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1533,1500,
27725,Kado Neue Fluted Square All Door 1800mm Wall Hung Vanity Centre Basin 12mm Durasein Top,Kado,Neue,Neue Fluted,All Door,Doors Only,3 Doors,Kado Neue Fluted Square Wall Hung Vanity,Square,Wall,No,Single,Centre,Durasein,Arctic White;Blossoming;Iceberg;Nimbus;Pepper Mill;Sakal;Terra Italia;Winter Woods,Laminate;Laminate (Woodgrain),Ultra White Matte;Textured Blonde Oak Woodmatt;Textured Boston Oak Woodmatt;Textured Florentine Walnut Woodmatt,Aria;Blaze;Francis,,,1837,1800,
